_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST,octl,ocal,bctl,bcal,bcmtl,bcmal,mbctl,mbcal,sctl,scal,scatl,scaal,sttl,stal
662a6fae29646f5492284bca,4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,131,136,101.5,101.5,,,18,18,14,14,2,2,11,10,7,4,2,0,1,0
662a6fae29646f5492284bcb,4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,IT,INFORMATION TECHNOLOGY,168.5,157.5,157,144.5,128.5,144.5,,16,16,15,15,2,2,11,11,9,9,2,1,0,0
662a6fae29646f5492284bcc,4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,ME,MECHANICAL ENGINEERING,133,110.5,110,105.5,100,,,17,17,15,15,2,2,10,4,8,5,1,0,1,0
662a6fae29646f5492284bcf,4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,XC,CIVIL ENGINEERING (TAMIL MEDIUM),98.5,,,,,,,8,7,7,0,1,0,5,0,5,0,1,0,0,0
662a6fae29646f5492284bcd,4023,University College of Engineering  Nagercoil  Nagercoil Industrial Estate  Konam  Kanyakumari District 629004,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),86.5,,,,,,,9,7,7,0,1,0,5,0,4,0,0,0,1,0
662a6fae29646f5492284bce,4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,CE,CIVIL  ENGINEERING,88.5,,,,,,,18,11,13,0,2,0,10,0,8,0,2,0,1,0
662a6fae29646f5492284bd0,4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157,138.5,141,127,123,,,17,17,15,15,2,2,10,10,8,8,2,0,0,0
662a6fae29646f5492284bd1,4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136,124,129.5,99,103,,,16,16,14,14,2,1,11,7,7,4,2,0,1,0
662a6fae29646f5492284bd2,4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,ME,MECHANICAL ENGINEERING,112,94,,93,110.5,,,17,17,15,7,2,0,11,2,9,1,1,0,0,0
662a6fae29646f5492284bd3,4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,XC,CIVIL ENGINEERING (TAMIL MEDIUM),106.5,101.5,,99.5,,,,8,8,8,1,1,0,5,3,5,0,0,0,0,0
662a6fae29646f5492284bd4,4024,University V.O.C. College of Engineering  Thoothukudi  Near V.O.C. College  Millerpuram  Thoothukudi District 628008,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),118,,,,,,,8,3,7,0,1,0,6,0,4,0,1,0,1,0
662a6fae29646f5492284bd5,4669,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,CE,CIVIL  ENGINEERING,99.5,,,,,,,8,2,8,0,1,0,6,0,3,0,1,0,1,0
662a6fae29646f5492284bd6,4669,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,CS,COMPUTER SCIENCE AND ENGINEERING,93.5,,,,,,,34,30,29,0,3,0,22,0,17,0,3,0,1,0
662a6fae29646f5492284bd7,4669,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,103.5,83,,97,,,,26,26,22,8,3,0,15,1,12,0,2,0,1,0
662a6fae29646f5492284bd8,4669,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,112,,,112,,,,8,8,7,0,1,0,6,1,4,0,1,0,0,0
662a6fae29646f5492284bd9,4669,Thamirabharani Engineering College  Chathirampudukulam Village  Thatchanallur  Tirunelveli District 627358,ME,MECHANICAL ENGINEERING,110,,,,,,,8,3,6,0,1,0,6,0,5,0,1,0,0,0
662a6fae29646f5492284bda,4670,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.5,145.5,144,90.5,139,,,12,12,10,10,1,1,7,7,6,1,1,0,1,0
662a6fae29646f5492284bdb,4670,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,AG,AGRICULTURAL ENGINEERING,132,109,,93.5,126.5,,,15,15,13,13,2,0,10,3,7,1,2,0,0,0
662a6fae29646f5492284bdc,4670,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,BM,BIO MEDICAL ENGINEERING,136.5,121.5,136.5,120.5,102,,,18,18,15,15,1,1,10,1,9,2,1,0,1,0
662a6fae29646f5492284bdd,4670,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,CE,CIVIL  ENGINEERING,121,100,,108,103,,,16,16,15,15,2,0,12,1,9,2,1,0,0,0
662a6fae29646f5492284bde,4670,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,CS,COMPUTER SCIENCE AND ENGINEERING,151.5,142.5,143.5,112.5,116,,,22,22,18,18,3,3,14,12,11,3,2,0,0,0
662a6fae29646f5492284bdf,4670,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,163.5,141.5,150.5,107,127,,,11,11,9,9,1,1,7,5,5,2,1,0,1,0
662a6fae29646f5492284be0,4670,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127,111,,104,,104,,13,13,11,11,2,0,9,4,6,0,2,1,0,0
662a6fae29646f5492284be1,4670,Rohini College of Engineering & Technology  Anjugramam-Kanyakumari Main Road  Palkulam  Variyoor Post  Kanyakumari District 629401,ME,MECHANICAL ENGINEERING,133,123,102,92.5,94.5,,,11,11,9,9,2,2,7,4,5,1,1,0,0,0
662a6fae29646f5492284be2,4672,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142,131.5,128,127.5,87,,,13,13,13,13,1,1,10,10,6,2,2,0,1,0
662a6fae29646f5492284be4,4672,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,CE,CIVIL  ENGINEERING,114,104,,84.5,,,,11,11,8,8,2,0,8,2,5,0,1,0,0,0
662a6fae29646f5492284be3,4672,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,CS,COMPUTER SCIENCE AND ENGINEERING,146,128.5,106.5,116.5,90.5,,,28,28,24,24,4,3,17,17,14,1,3,0,1,0
662a6fae29646f5492284be6,4672,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133,126,116.5,100.5,111.5,,,15,15,12,12,2,2,9,9,6,4,2,0,0,0
662a6fae29646f5492284be5,4672,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,125,114.5,,103.5,105,118,,11,11,10,10,0,0,6,6,6,3,1,1,1,0
662a6fae29646f5492284be7,4672,Stella Mary's College of Engineering  Arunthengan Vilai  Azhikal Post  Kanyakumari District 629202,ME,MECHANICAL ENGINEERING,119,109,118,96.5,,,,11,11,9,9,1,1,7,2,6,0,1,0,0,0
662a6fae29646f5492284be9,4675,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,100,,,,,,,9,8,8,0,0,0,6,0,3,0,1,0,0,0
662a6fae29646f5492284be8,4675,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CE,CIVIL  ENGINEERING,,,,,,,,8,0,7,0,1,0,5,0,4,0,1,0,1,0
662a6fae29646f5492284bea,4675,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CS,COMPUTER SCIENCE AND ENGINEERING,125.5,88.5,,118.5,93.5,,,17,17,13,13,2,0,11,1,9,5,1,0,1,0
662a6fae29646f5492284beb,4675,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,111,87,,,94,,,17,17,14,5,2,0,11,0,8,1,1,0,1,0
662a6fae29646f5492284bec,4675,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,105,,,,,,,17,2,15,0,2,0,10,0,9,0,2,0,0,0
662a6fae29646f5492284bed,4675,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,ME,MECHANICAL ENGINEERING,99.5,,,,,,,16,6,14,0,2,0,12,0,8,0,2,0,0,0
662a6fae29646f5492284bee,4676,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149,114.5,,102,130.5,,,11,11,9,6,2,0,6,4,5,1,1,0,1,0
662a6fae29646f5492284bef,4676,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,CS,COMPUTER SCIENCE AND ENGINEERING,132,101,,103,107.5,,,22,22,18,18,1,0,15,7,12,11,2,0,0,0
662a6fae29646f5492284bf0,4676,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,110,94.5,,97,85,,,11,11,9,6,1,0,8,2,4,2,1,0,1,0
662a6fae29646f5492284bf1,4676,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,109,,,,94,,,6,6,5,0,1,0,3,0,3,3,0,0,0,0
662a6fae29646f5492284bf2,4676,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,ME,MECHANICAL ENGINEERING,105.5,,,,,,,5,3,6,0,0,0,4,0,2,0,1,0,0,0
662a6fae29646f5492284bf3,4677,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,CE,CIVIL  ENGINEERING,,,,,,,,8,0,8,0,0,0,5,0,4,0,1,0,1,0
662a6fae29646f5492284bf4,4677,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,CS,COMPUTER SCIENCE AND ENGINEERING,93.5,88.5,,,,,,17,17,14,2,2,0,11,0,8,0,2,0,0,0
662a6fae29646f5492284bf5,4677,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,124.5,,,,,,,9,2,7,0,1,0,6,0,3,0,1,0,0,0
662a6fae29646f5492284bf6,4677,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,8,0,7,0,1,0,5,0,5,0,1,0,0,0
662a6fae29646f5492284bf7,4677,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,ME,MECHANICAL ENGINEERING,91,,,,,,,18,2,14,0,2,0,11,0,9,0,0,0,1,0
662a6fae29646f5492284bf8,4678,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.5,152,142.5,144.5,113.5,112,,22,22,18,18,3,3,15,15,11,6,2,1,0,0
662a6fae29646f5492284bf9,4678,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,149,144,138,138,125.5,,,11,11,9,9,2,2,6,6,6,1,1,0,0,0
662a6fae29646f5492284bfa,4678,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CE,CIVIL  ENGINEERING,134.5,107.5,,107.5,123.5,123,,11,11,9,9,2,0,6,6,5,1,1,1,1,0
662a6fae29646f5492284bfb,4678,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CS,COMPUTER SCIENCE AND ENGINEERING,172,161,161.5,142,136,141.5,,20,20,19,19,3,3,13,13,11,4,3,1,0,0
662a6fae29646f5492284bfd,4678,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,148.5,153,135,111,,,22,22,20,20,1,1,15,15,11,5,2,0,0,0
662a6fae29646f5492284bfc,4678,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,138.5,139.5,128.5,107,,,11,11,9,9,1,1,8,8,4,1,1,0,1,0
662a6fae29646f5492284bfe,4678,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,IT,INFORMATION TECHNOLOGY,160,154.5,140.5,152,130.5,,,10,10,9,9,1,1,7,7,5,1,1,0,1,0
662a6fae29646f5492284bff,4678,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,ME,MECHANICAL ENGINEERING,137,94,113,102,109,,,11,11,10,10,1,1,7,5,5,1,1,0,1,0
662a6fae29646f5492284c01,4680,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,148.5,139,136.5,129.5,110.5,,,11,11,8,8,2,2,7,6,6,6,1,0,0,0
662a6fae29646f5492284c00,4680,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,CE,CIVIL  ENGINEERING,110.5,103,,92,102,,,14,14,12,3,1,0,8,2,6,1,2,0,1,0
662a6fae29646f5492284c04,4680,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,CS,COMPUTER SCIENCE AND ENGINEERING,155.5,138.5,113,110,132.5,101.5,,21,21,19,19,2,2,14,13,10,10,3,1,1,0
662a6fae29646f5492284c02,4680,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.5,143,127,128,92.5,124,,11,11,9,9,2,1,7,6,5,3,1,1,0,0
662a6fae29646f5492284c03,4680,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,137,126,,119,87.5,,,14,14,12,12,1,0,9,7,7,3,1,0,1,0
662a6fae29646f5492284c05,4680,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,IT,INFORMATION TECHNOLOGY,144,137.5,129,104,108.5,,,11,11,9,9,1,1,7,7,6,4,1,0,0,0
662a6fae29646f5492284c06,4680,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,ME,MECHANICAL ENGINEERING,122.5,85,92,93,100,,,14,14,13,13,2,2,8,6,8,3,0,0,0,0
662a6fae29646f5492284c07,4680,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,SC,Computer Science and Engineering (Cyber Security),143.5,135,136,106,103,,,11,11,9,9,1,1,8,7,4,3,1,0,1,0
662a6fae29646f5492284c08,4686,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,96.5,,,,,,,14,5,11,0,2,0,9,0,6,0,2,0,0,0
662a6fae29646f5492284c09,4686,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,CE,CIVIL  ENGINEERING,,,,,,,,10,0,10,0,1,0,6,0,6,0,1,0,1,0
662a6fae29646f5492284c0a,4686,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,CS,COMPUTER SCIENCE AND ENGINEERING,110,,,,,,,14,11,12,0,2,0,8,0,7,0,1,0,0,0
662a6fae29646f5492284c0b,4686,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,114,,,,,,,12,1,11,0,1,0,9,0,6,0,1,0,0,0
662a6fae29646f5492284c0c,4686,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,ME,MECHANICAL ENGINEERING,91.5,,,,,,,13,2,11,0,1,0,9,0,6,0,0,0,1,0
662a6fae29646f5492284c0d,4864,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,CE,CIVIL  ENGINEERING,94,,,,,,,9,8,8,0,1,0,5,0,4,0,0,0,0,0
662a6fae29646f5492284c0e,4864,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,CS,COMPUTER SCIENCE AND ENGINEERING,146,124,116,103.5,109.5,,,22,22,20,20,3,1,14,3,10,4,2,0,1,0
662a6fae29646f5492284c0f,4864,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141,114.5,116.5,100,,,,17,17,14,14,2,2,12,2,8,0,2,0,0,0
662a6fae29646f5492284c11,4864,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,107,94.5,,,,,,17,17,14,6,2,0,10,0,8,0,2,0,1,0
662a6fae29646f5492284c10,4864,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,ME,MECHANICAL ENGINEERING,93,90,,,89,,,16,16,13,5,1,0,12,0,9,1,2,0,1,0
662a6fae29646f5492284c13,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,158.5,148,146.5,135,105.5,118,,11,11,9,9,2,2,7,7,6,5,1,1,0,0
662a6fae29646f5492284c12,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AG,AGRICULTURAL ENGINEERING,111.5,,105.5,89,,,,15,15,13,0,2,1,9,1,7,0,1,0,1,0
662a6fae29646f5492284c15,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),147.5,136.5,144,122.5,122.5,,,10,10,9,9,2,2,8,8,4,1,1,0,1,0
662a6fae29646f5492284c14,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,BM,BIO MEDICAL ENGINEERING,118,99,117,105.5,,,,14,14,11,11,2,2,8,2,7,0,2,0,0,0
662a6fae29646f5492284c17,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,BT,BIO TECHNOLOGY,133,107.5,116.5,98,111.5,,,13,13,12,11,1,1,9,2,7,1,2,0,0,0
662a6fae29646f5492284c19,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,139.5,132.5,139,95,,,,11,11,10,10,1,1,7,6,5,0,1,0,1,0
662a6fae29646f5492284c16,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CD,COMPUTER SCIENCE AND DESIGN,135.5,132,128,89.5,,,,11,11,9,9,1,1,7,5,6,0,1,0,0,0
662a6fae29646f5492284c18,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CE,CIVIL  ENGINEERING,132,111,124,92.5,90.5,,,6,6,4,4,1,1,4,2,2,2,1,0,0,0
662a6fae29646f5492284c1b,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CH,CHEMICAL  ENGINEERING,94,,,,,,,9,9,7,0,1,0,5,0,4,0,1,0,0,0
662a6fae29646f5492284c1a,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CI,Computer Science and Engineering (Internet of Things),138.5,131,135.5,102,109.5,,,11,11,10,10,1,1,8,8,5,1,1,0,0,0
662a6fae29646f5492284c1d,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CS,COMPUTER SCIENCE AND ENGINEERING,156.5,147,151,135,92,126,,33,33,29,29,4,4,21,21,16,9,2,2,1,0
662a6fae29646f5492284c1c,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.5,138,136,112.5,95.5,93,,33,33,29,29,3,3,21,21,16,9,2,1,1,0
662a6fae29646f5492284c1e,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,132.5,129,127.5,110.5,110,,,10,10,9,9,2,2,6,4,6,1,1,0,1,0
662a6fae29646f5492284c1f,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,IT,INFORMATION TECHNOLOGY,148.5,142,147,125,137,122.5,,22,22,20,20,1,1,14,14,10,1,3,1,1,0
662a6fae29646f5492284c20,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,ME,MECHANICAL ENGINEERING,127,109,124,94,98,,,11,11,9,9,1,1,8,5,5,1,1,0,0,0
662a6fae29646f5492284c22,4917,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,SC,Computer Science and Engineering (Cyber Security),143,136,141,113.5,91.5,,,11,11,9,9,1,1,7,7,5,1,1,0,1,0
662a6fae29646f5492284c21,4925,Sun College of Engineering and Technology  Ammandivilai & Post  Kanyakumari District - 629204,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,98.5,,,,,,,11,4,9,0,1,0,8,0,6,0,1,0,0,0
662a6fae29646f5492284c23,4925,Sun College of Engineering and Technology  Ammandivilai & Post  Kanyakumari District - 629204,FD,FOOD TECHNOLOGY,,,,,,,,11,0,9,0,2,0,6,0,6,0,1,0,0,0
662a6fae29646f5492284c25,4925,Sun College of Engineering and Technology  Ammandivilai & Post  Kanyakumari District - 629204,MD,MEDICAL ELECTRONICS ENGINEERING,,,,,,,,21,0,20,0,3,0,14,0,11,0,1,0,1,0
662a6fae29646f5492284c24,4925,Sun College of Engineering and Technology  Ammandivilai & Post  Kanyakumari District - 629204,PC,PETRO CHEMICAL TECHNOLOGY,110,,,,,,,11,1,9,0,1,0,8,0,4,0,1,0,1,0
662a6fae29646f5492284c26,4925,Sun College of Engineering and Technology  Ammandivilai & Post  Kanyakumari District - 629204,PH,PHARMACEUTICAL TECHNOLOGY,108.5,,,,,,,11,2,9,0,1,0,7,0,6,0,1,0,0,0
662a6fae29646f5492284c27,4927,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,AU,AUTOMOBILE ENGINEERING,103,,,,,,,4,1,3,0,0,0,3,0,3,0,0,0,0,0
662a6fae29646f5492284c28,4927,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,BM,BIO MEDICAL ENGINEERING,,,,,,,,4,0,4,0,1,0,2,0,2,0,1,0,0,0
662a6fae29646f5492284c29,4927,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,CE,CIVIL  ENGINEERING,112.5,,,,,,,8,1,7,0,1,0,5,0,4,0,1,0,1,0
662a6fae29646f5492284c2a,4927,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,CS,COMPUTER SCIENCE AND ENGINEERING,117.5,97,,109.5,110,,,8,8,7,4,1,0,6,1,4,1,1,0,0,0
662a6fae29646f5492284c2b,4927,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,109,,,,,,,6,1,5,0,1,0,4,0,1,0,0,0,0,0
662a6fae29646f5492284c2d,4927,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,109,,,,,,,5,2,4,0,0,0,2,0,2,0,1,0,0,0
662a6fae29646f5492284c2c,4927,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,ME,MECHANICAL ENGINEERING,107,,,,,,,17,1,14,0,2,0,11,0,8,0,2,0,1,0
662a6fae29646f5492284c2e,4928,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,153.5,143,128,128,,,,11,11,9,9,2,1,6,2,6,0,1,0,0,0
662a6fae29646f5492284c2f,4928,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,CE,CIVIL  ENGINEERING,94,,,,,,,16,9,14,0,2,0,11,0,8,0,2,0,1,0
662a6fae29646f5492284c31,4928,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,CS,COMPUTER SCIENCE AND ENGINEERING,153.5,142.5,137.5,96,,,,17,17,15,15,2,2,11,7,8,0,1,0,1,0
662a6fae29646f5492284c30,4928,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,139.5,114,121,,101.5,,,17,17,15,15,1,1,12,0,8,1,2,0,0,0
662a6fae29646f5492284c32,4928,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,122,100,,,,,,17,17,15,7,2,0,10,0,9,0,1,0,1,0
